signatory_id,AgtId,Agt,short_agt_name,long_agt_name,description,Type,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,target_type,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,new_actor_type,old_actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
7531,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,358,CON_358,Somalia,,Somalia,SOM,SOM,CON,Country/State,Country/State,Somalia,SOM,706,520,SOM,SOM,520,Africa,95,Government of Somalia,Government of Somalia (2017-),Government of Somalia (2004-2012) | Government of Somalia (2012-2017) | Government of Somalia (2017-) | Government of Somalia (2017-) Galmudug Administration | Government of Somalia (2017-) Puntland State | Government of Somaliland (2010-),Somalia | SOMALIA | Federal Republic Somalia | Republic Somalia | Somali | Somali Republic | Somalia | Somali Regional State | Somalia | Somali Federal Government | Somali Government | Federal Government Somalia | Federal Government of Somalia | FGS,Somalia is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7530,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,248,CON_248,Djibouti,,Djibouti,DJI,DJI,CON,Country/State,Country/State,Djibouti,DJI,262,522,DJI,DJI,522,Africa,96,Government of Djibouti,Government of Djibouti (1999-),Government of Djibouti (1999-),Djibouti | DJIBOUTI | Djibouti | Djibouti & FRUD ] | Republic Diijbouti | Republic Djibouti,Djibouti is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7529,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,158,CON_158,Sudan,,Sudan,SUD,SUD,CON,Country/State,Country/State,Sudan,SDN,736,625,SUD,SUD,625,Africa,112,Government of Sudan,Government of Sudan (2019-),Government of Sudan (1989-2019) | Government of Sudan (2019-),Sudan | SUDAN | Republic Sudan | Republic SUDAN | Republic Sudan H.E. P | Sudan | Sudan : Lino Roll Deng | Sudan | Government Republic Sudan | Sudan Government | SUDAN GOVERNMENT | Sudan Government Delegation | Sudanese Government | Republic Sudan  H.E. P | Transitional Government Negotiation Delegation,Sudan is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7528,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,176,CON_176,Uganda,,Uganda,UGA,UGA,CON,Country/State,Country/State,Uganda,UGA,800,500,UGA,UGA,500,Africa,90,Government of Uganda,Government of Uganda (1986-),Government of Uganda (1986-),Uganda | UGANDA | Republic Uganda | Republic Uganda  Facilitators/ | Uganda | UGANDA | Uganda National Rescue II | UGANDA NATIONAL RESCUE II | Uganda National Rescue II High Command | Uganda | GOVERNMENT UGANDA | Government Uganda Delegation,Uganda is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7527,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,920,POL_920,United Democratic Salvation Front,,United Democratic Salvation Front,,United Democratic Salvation Front,POL,Political Party,Political Party,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"United Democratic Salvation Front  is a Political Party, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7526,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,921,UMB_921,National Alliance of Political Parties,,National Alliance of Political Parties,,National Alliance of Political Parties,UMB,Umbrella,Umbrella,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"National Alliance of Political Parties  is an umbrella organization, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7525,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,922,POL_922,United Sudan African Party,,United Sudan African Party,,United Sudan African Party,POL,Political Party,Political Party,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"United Sudan African Party  is a Political Party, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7524,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,923,POL_923,United Democratic Party,,United Democratic Party,,United Democratic Party,POL,Political Party,Political Party,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"United Democratic Party  is a Political Party, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7523,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,924,POL_924,African National Congress,,African National Congress,,African National Congress,POL,Political Party,Political Party,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"African National Congress  is a Political Party, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7522,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,718,UMB_718,Other Political Parties,,Other Political Parties,OPP,OPP,UMB,Umbrella,Umbrella,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"Other Political Parties (OPP) is an umbrella organization, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7521,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,917,UMB_917,South Sudan Opposition Alliance,,South Sudan Opposition Alliance,SSOA,SSOA,UMB,Umbrella,Umbrella,South Sudan,SSD,728,626,SSD,SSD,626,Africa,,,,,,"South Sudan Opposition Alliance (SSOA) is an umbrella organization, based in South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7520,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,626,ARM_626,Former Detainees,,Former Detainees,SPLM-FD,SPLM-FD,ARM,Armed Organization,Armed Group,Sudan and South Sudan,SDN | SSD,,,,,,,,,SPLM-FD: Sudan People's Liberation Movement (Former Detainees),,,"Former Detainees (SPLM-FD) are an Armed Organization, based in Sudan and South Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7519,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,620,ARM_620,Sudan People Liberation Movement/Army - In Opposition,,Sudan People Liberation Movement/Army - In Opposition,SPLM / SPLA - IO,SPLM / SPLA - IO,ARM,Armed Organization,Armed Group,Sudan,SDN,736,625,SUD,SUD,625,Africa,4226,SPLM/A - IO,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,SPLM-In Opposition-Kitgweng: Sudan People's Liberation Movement-In Opposition (Kitgweng faction)   SPLM-In Opposition-Aguelek: Sudan People's Liberation Movement-In Opposition (Aguelek Faction)    SPLM-N-Abdelaziz: Sudan People's Liberation Movement (North) (Abdelaziz al-Hilu faction) ,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition (Splinter Faction) | SPLM-N-Agar: Sudan People's Liberation Movement (North) (Malik Agar faction) | SPLM-In Opposition-Fertit Lions: Sudan People's Liberation Movement-In Opposition (Fertit Lions Faction) | SPLM-In Opposition-Deng Gai: Sudan People's Liberation Movement-In Opposition (Taban Deng Gai Faction) | SPLM-In Opposition-Welebe: Sudan People's Liberation Movement-In Opposition (Wesley Welebe Faction) | SPLM - Opposition | Sudan People ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Liberation Movement/ Army Opposition | SPLM / - IO Angelina Jany Teny South Sudan Opposition Alliance | SPLM - IO | SPLM / - IO,"Sudan People Liberation Movement/Army - In Opposition (SPLM / SPLA - IO) are an Armed Organization, based in Sudan. ",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7515,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,party,173,CON_173,South Sudan,,South Sudan,SSD,SSD,CON,Country/State,Country/State,South Sudan,SSD,728,626,SSD,SSD,626,Africa,113,Government of South Sudan,Government of South Sudan (2011-),Government of South Sudan (2011-),South Sudan | SOUTH SUDAN | Republic South Sudan | Republic South Sudan/ | South Sudan | Souther Sudan | Government South Sudan | Southern Sudan | GRSS,South Sudan is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7532,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,172,CON_172,Kenya,,Kenya,KEN,KEN,CON,Country/State,Country/State,Kenya,KEN,404,501,KEN,KEN,501,Africa,91,Government of Kenya,Government of Kenya (2013-),Government of Kenya (2002-2013) | Government of Kenya (2013-),Kenya | KENYA | Kenya | Republic Keny | Republic Kenya | Kenya | Government Republic Kenya | Kenya Government Facilitation Team | KENYAN GOVERNMENT REPRESENTATIVES  1 | Kenyua,Kenya is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7540,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,87,IGO_87,African Union,,African Union,AU,AU,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,African Union | AU | THE AU | AU | Africa Union | African Union Commission | Commission of the African Union | L'Union Africaine | Chairperson of the African Union | Commission de lÃ¢â‚¬â„¢Union Africaine | Troika of the African Union | Secretary-General of the Organization of African Unity | African Union Mission for Mali and the Sahel | MISAHEL | MISMA | African Union High Level Ad-hoc Committee for South Sudan | African Union High-level Implementation Panel for Sudan and South Sudan | AUHIP | African Union Facilitator to the AJOC | African Union High Level Implementation Panel | Chairperson Africa Union | Chairperson African Union Commission  IV | Chairperson Commission African Union  - ( Signed | Chairperson Commission African Union ] | African Union | AFRICAN UNION | African Union ' | African Union - ( Signed | African Union - H.E. Kofi A. Annan | African Union Cc | African Union Excellency | African Union Commission | African Union Facilitator | African Union High | African Union High Level | African Union Mali | African Union Mission Mali | African Union SRCC Francisco Madeira | African Unity | AU | AU - UN | AU & ECOWAS | AU / UN Mediation | AU Commission | AU Headquarters | AUC | AUHIP | African Union  |  AU  |  THE AU | AU | African Union | Organisation African Union | Commission African Union  Excellency Ahmedou Ould ABDALLAH  Special Representative Secretary - General | African Union  Excellency | African Union  - H.E. Kofi A. Annan | African Union High Level Ad - hoc Committee South Sudan | AU High Representative | AU High Representatives | Chairperson African Union Commission | African Union High - Level Implementation Panel | AU Chair,"African Union (AU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as African Union || AU || THE AU",https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7537,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840,2,USA,USA,2,Americas,3,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7533,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,157,CON_157,Chad,,Chad,CHA,CHA,CON,Country/State,Country/State,Chad,TCD,148,483,CHA,CHA,483,Africa,87,Government of Chad,Government of Chad (2021-),Government of Chad (1990-2021) | Government of Chad (2021-),Chad | CHAD | Chad | Republic Chad | Republic Chad  - Moussa Faki MAHAMAT | RÃƒÂ©publique du Tchad,Chad is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7534,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,90,CON_90,Nigeria,,Nigeria,NIG,NIG,CON,Country/State,Country/State,Nigeria,NGA,566,475,NIG,NIG,475,Africa,84,Government of Nigeria,Government of Nigeria (2015-),Government of Nigeria (1999-2015) | Government of Nigeria (2015-),Nigeria | NIGERIA | Federal Republic Nigeria | Federal Republic NIGERIA | Federal Republic Nigeria : Olusegun Obasanjo | Federal Republic Nigeria ] Page | Nigeria | Republic Nigeria | Federal Republic of Nigeria | Republic of Nigeria  | Federal Government Nigeria | Federal Republic  Nigeria,Nigeria is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7535,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,339,CON_339,Rwanda,,Rwanda,RWA,RWA,CON,Country/State,Country/State,Rwanda,RWA,646,517,RWA,RWA,517,Africa,94,Government of Rwanda,Government of Rwanda (1994-),Government of Rwanda (1994-),Rwanda | RWANDA | Republic Rawanda | Republic Rwanda | Rwanda | Rwanda | Government Republic Rwanda,Rwanda is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7536,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,221,CON_221,South Africa,,South Africa,SAF,SAF,CON,Country/State,Country/State,South Africa,ZAF,710,560,SAF,SAF,560,Africa,102,Government of South Africa,Government of South Africa (1994-),Government of South Africa (1994-),South Africa | SOUTH AFRICA | Republic South Afirca | Republic South Africa | South Africa | SOUTH AFRICA | South Africa | Government Republic South Africa | South African Government & | South African Parliament,South Africa is a Country/State in Africa. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
7538,2112,Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS),"Framework-substantive, comprehensive, 12 September 2018",Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) (12 September 2018),"A comprehensive agreement aiming to 'revitalise' the earlier transitional agreement, which in-essence sets out a revised comprehensive framework for the transition from conflict. ",Peace Agreement,107,South Sudan post-secession process,South Sudan,Intrastate,"Framework-substantive, comprehensive",12/09/2018,2018,9,12,September,signatory,third party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826,200,UKG,UKG,200,Europe,28,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/2112,https://www.peaceagreements.org/viewmasterdocument/2112,"<a href=""https://www.peaceagreements.org/view/2112"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/2112"" target=""_blank"">View agreement PDF</a>"
