global_actor,signatory_id,AgtId,Agt,short_agt_name,long_agt_name,description,Type,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
United Kingdom,6754,1784.0,Protocol of the Eighth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 29 April 1999",Protocol of the Eighth Session of the Coordinating Council of the Georgian and Abkhaz Sides (29 April 1999),"Council agrees on four action points; (1) to activate the work of the Working Groups; (2) to continue deliberation on he draft of the Protocol of Joint Group on Identification of facts of violation of provisions of the Moscow Agreement of May 14, 1994 and committed terrorist and subversive acts; (3) to continue negotiation on the safe return of refugees; (4) to ask participants to render international aid and hear from the Commission on Search for Missing Servicemen in the Abkhaz conflict in 1992-93.",Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,1999-04-29 00:00:00,1999,4,29,April,third party,65.0,IGO_65,United Nations,High Commission for Refugees,High Commission for Refugees,UNHCR,UNHCR,IGO,Intergovernmental Organization,,,,,,,,,,,,,UNHCR || United Nations Commission For Refugees || Un Refugee Agency || U.N. High Commissioner For Refugees || U.N. Commission For Refugees || Un Commission For Refugees || Un High Commissioner For Refugees || United Nations High Commissioner For Refugees || United Nations Refugee Agency || U.N. Refugee Agency | United Nations High Commission Refugees | UNHCR | UNHCR ZENICA |  United Nations Commission For Refugees  |  Un Refugee Agency  |  U.N. High Commissioner For Refugees  |  U.N. Commission For Refugees  |  Un Commission For Refugees  |  Un High Commissioner For Refugees  |  United Nations High Commissioner For Refugees  |  United Nations Refugee Agency  |  U.N. Refugee Agency,"High Commission for Refugees (UNHCR) is an IGO, with affiliations to Global Refugees IGOs (United Nations). They are also referred to as UNHCR || United Nations Commission For Refugees || Un Refugee Agency || U.N. High Commissioner For Refugees || U.N. Commission For Refugees || Un Commission For Refugees || Un High Commissioner For Refugees || United Nations High Commissioner For Refugees || United Nations Refugee Agency || U.N. Refugee Agency",https://www.peaceagreements.org/view/1784,https://www.peaceagreements.org/viewmasterdocument/1784,"<a href=""https://www.peaceagreements.org/view/1784"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1784"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6767,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,50.0,IGO_50,Organization for Security and Cooperation in Europe,,Organization for Security and Cooperation in Europe,OSCE,OSCE,IGO,Intergovernmental Organization,,,,,,,,,,,,,OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe |  Organisation For Security And Cooperation In Europe  |  Organisation For Security And Co-Operation In Europe  |  Organization For Security And Co-Operation In Europe | Org. Security Cooperation Europe | Organization for Security and Cooperation in Europe (OSCE) | Organisation Security | Organisation Security Cooperation | Organization Security CoÃƒÂ¢Ã¢â€šÂ¬Ã‚Âoperation | Organization Security Cooperation | OSCE Assistance Group | OSCE Mission | OSCE Mission T. Guldimann | OSCE Support Group,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6769,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,51.0,COA_51,Group of Friends UNSG,,Group of Friends UNSG,,Group of Friends UNSG,COA,State Coalition,,,,,,,,,,,,,,The Group of Friends UNSG is a coalition of member states of the UN. The co-chairs of the  Group of Friends UNSG are the P5 Members of the UN Security Council: France | Germany | United States | Russia | United Kingdom. The full list of all members of the Group of Friends UNSG can be found here: https://www.unaoc.org/who-we-are/group-of-friends/members/,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6768,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,50.0,IGO_50,Organization for Security and Cooperation in Europe,,Organization for Security and Cooperation in Europe,OSCE,OSCE,IGO,Intergovernmental Organization,,,,,,,,,,,,,OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe |  Organisation For Security And Cooperation In Europe  |  Organisation For Security And Co-Operation In Europe  |  Organization For Security And Co-Operation In Europe | Org. Security Cooperation Europe | Organization for Security and Cooperation in Europe (OSCE) | Organisation Security | Organisation Security Cooperation | Organization Security CoÃƒÂ¢Ã¢â€šÂ¬Ã‚Âoperation | Organization Security Cooperation | OSCE Assistance Group | OSCE Mission | OSCE Mission T. Guldimann | OSCE Support Group,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6765,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,3.0,CON_3,United States,,United States,USA,USA,CON,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6764,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,19.0,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6763,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,2.0,CON_2,Germany,,Germany,GMY,GMY,CON,Country/State,Germany,DEU,276.0,255.0,GMY,GMY,255.0,Europe,37.0,Government of Germany,Government of Germany (2021-),Government of Germany (2005-2021) | Government of Germany (2021-),Germany (Prussia) | GERMANY | Federal Republic Germany | Germany | GERMANY | Republic Germany | Federal Republic of Germany | German Foreign Ministry,Germany is a Country/State in Europe. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6762,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,7.0,CON_7,France,,France,FRN,FRN,CON,Country/State,France,FRA,250.0,220.0,FRN,FRN,220.0,Europe,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,France | FRANCE | France | FRANCE | French Republic | French Republic Mr | French Republic : | French Republic Representative | Permanent Representatives France | Republic France | Republic of France | French Republic | French Republic  Mr | French Republic,France is a Country/State in Europe. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6760,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,party,45.0,CON_45,Georgia,,Georgia,GRG,GRG,CON,Country/State,Georgia,GEO,268.0,372.0,GRG,GRG,372.0,Asia,63.0,Government of Georgia,Government of Georgia (2012-),Government of Georgia (2012-),Georgia | GEORGIA | Georgia | GEORGIA | Georgia - E. SHEVARDNADZE | Georgia Germany | Georgia I. Menagarishvili | Georgia V. Goguadze | Republic Georgia | Republic Georgia E. A. Shevardnadze | Republic Georgia O. Patsatsia,Georgia is a Country/State in Asia. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6759,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,party,46.0,ENT_46,Abkhazia,,Abkhazia,,Abkhazia,ENT,Entity,Georgia,GEO,268.0,372.0,GRG,GRG,372.0,,,,,,,"Abkhazia is an entity, based in Georgia. ",https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6761,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,21.0,CON_21,Russia,,Russia,RUS,RUS,CON,Country/State,Russian Federation,RUS,643.0,365.0,RUS,RUS,365.0,Europe,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Russia (Soviet Union) | RUSSIAN FEDERATION | Russia | Russian Federation | RUSSIAN FEDERATION | Russian Federation - B. YELTSIN | Russian Federation Plenipotentiary | Russian Federation ( Facilitator | Russian Federation : | Russian Federation : Mikhailov | Russian Federation A. Kozirev | Russian Federation A. Shokhin | RUSSIAN FEDERATION ANGOLA | Russian Federation Federal Assembly | Russian Federation P. S. Grachev | Russian Federation Representative Sergey Viktorovich Lavrov | USSR  | Council of Federation of Russia | Russian Ministry of Foreign Affairs | Union of Soviet Socialist Republics | Soviet Union | Russian | Russia | Governments Russian Federation | Ministry Defence Russian Federation : P | Russian Federation Government | Russian Government | Russian Ministry Foreign Affairs | Russian Federation :  Mikhailov | Russian Federation  Plenipotentiary | Russian Federation V.V.Putin | V. V. Putin,Russia is a Country/State in Europe. ,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6766,1785.0,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, 23 January 2001",Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides (23 January 2001),Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2001-01-23 00:00:00,2001,1,23,January,third party,49.0,IGO_49,United Nations,United Nations (General),United Nations (General),UN,UN,IGO,Intergovernmental Organization,,,,,,,,,,,,,"United Nations || U.N. || UN | United Nations Representative | United Nations | UNITED NATIONS | United nations | United Nations - WILFRID | United Nations Babacar Gaye | United Nations Certified | United Nations H.E. | United Nations H.E. Yoweri | United Nations International Committee Red Cross International Federation Red Cross | UN Organization Chaired | United Nations Representative Organization Security Cooperation | United Nations Signed | United Nations USA Countries | United Nations , Economic Cooperation Organization | United Nations' Multidimensional Integrated Stabilization Mission | UNITED NATIONS COLOMBIA | UN Ad Litem | UN BH COMMAND | UN E. Brunner | UN Peace Monitoring Group Bougainville | United Nations Special Envoy | Untied Nations | The UN | U.N | U.N. | The U.N | UNA | United Nations Office | United Nations Organisation | United Nations Organization | United Nations Peace Forces | United Nations | Office United Nations | UN | UN & EC | United Nations  |  U.N.  |  UN | UN | United Nations | United Nations | Special Rapporteurs of the United Nations | UN & EC | Special Rapporteur Of The United Nations Human Rights Council  |  Special Rapporteur | UN International Police Task Force | United Nations  Babacar Gaye | United Nations  - WILFRID | United Nations Resident Coordinator","United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,"<a href=""https://www.peaceagreements.org/view/1785"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1785"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6779,1795.0,Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides,"Pre-negotiation, 11 July 2000",Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides (11 July 2000),"Agreement provides assurances for the signing of two future protocols, and agrees to the faciliation of two meetings. Other clauses touch on the transfer of book from the Georgian National Library, Energy and reconstruction issues, the faciliation of funds to keep meetings afloat, the consideration of those without passports, the consideration of missing persons and UNOMIG related things such as consideration of their report on the security situation and the UNOMIG document on security building measures.",Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2000-07-11 00:00:00,2000,7,11,July,third party,7.0,CON_7,France,,France,FRN,FRN,CON,Country/State,France,FRA,250.0,220.0,FRN,FRN,220.0,Europe,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,France | FRANCE | France | FRANCE | French Republic | French Republic Mr | French Republic : | French Republic Representative | Permanent Representatives France | Republic France | Republic of France | French Republic | French Republic  Mr | French Republic,France is a Country/State in Europe. ,https://www.peaceagreements.org/view/1795,https://www.peaceagreements.org/viewmasterdocument/1795,"<a href=""https://www.peaceagreements.org/view/1795"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1795"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6775,1795.0,Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides,"Pre-negotiation, 11 July 2000",Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides (11 July 2000),"Agreement provides assurances for the signing of two future protocols, and agrees to the faciliation of two meetings. Other clauses touch on the transfer of book from the Georgian National Library, Energy and reconstruction issues, the faciliation of funds to keep meetings afloat, the consideration of those without passports, the consideration of missing persons and UNOMIG related things such as consideration of their report on the security situation and the UNOMIG document on security building measures.",Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2000-07-11 00:00:00,2000,7,11,July,third party,21.0,CON_21,Russia,,Russia,RUS,RUS,CON,Country/State,Russian Federation,RUS,643.0,365.0,RUS,RUS,365.0,Europe,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Russia (Soviet Union) | RUSSIAN FEDERATION | Russia | Russian Federation | RUSSIAN FEDERATION | Russian Federation - B. YELTSIN | Russian Federation Plenipotentiary | Russian Federation ( Facilitator | Russian Federation : | Russian Federation : Mikhailov | Russian Federation A. Kozirev | Russian Federation A. Shokhin | RUSSIAN FEDERATION ANGOLA | Russian Federation Federal Assembly | Russian Federation P. S. Grachev | Russian Federation Representative Sergey Viktorovich Lavrov | USSR  | Council of Federation of Russia | Russian Ministry of Foreign Affairs | Union of Soviet Socialist Republics | Soviet Union | Russian | Russia | Governments Russian Federation | Ministry Defence Russian Federation : P | Russian Federation Government | Russian Government | Russian Ministry Foreign Affairs | Russian Federation :  Mikhailov | Russian Federation  Plenipotentiary | Russian Federation V.V.Putin | V. V. Putin,Russia is a Country/State in Europe. ,https://www.peaceagreements.org/view/1795,https://www.peaceagreements.org/viewmasterdocument/1795,"<a href=""https://www.peaceagreements.org/view/1795"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1795"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6774,1795.0,Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides,"Pre-negotiation, 11 July 2000",Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides (11 July 2000),"Agreement provides assurances for the signing of two future protocols, and agrees to the faciliation of two meetings. Other clauses touch on the transfer of book from the Georgian National Library, Energy and reconstruction issues, the faciliation of funds to keep meetings afloat, the consideration of those without passports, the consideration of missing persons and UNOMIG related things such as consideration of their report on the security situation and the UNOMIG document on security building measures.",Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2000-07-11 00:00:00,2000,7,11,July,party,45.0,CON_45,Georgia,,Georgia,GRG,GRG,CON,Country/State,Georgia,GEO,268.0,372.0,GRG,GRG,372.0,Asia,63.0,Government of Georgia,Government of Georgia (2012-),Government of Georgia (2012-),Georgia | GEORGIA | Georgia | GEORGIA | Georgia - E. SHEVARDNADZE | Georgia Germany | Georgia I. Menagarishvili | Georgia V. Goguadze | Republic Georgia | Republic Georgia E. A. Shevardnadze | Republic Georgia O. Patsatsia,Georgia is a Country/State in Asia. ,https://www.peaceagreements.org/view/1795,https://www.peaceagreements.org/viewmasterdocument/1795,"<a href=""https://www.peaceagreements.org/view/1795"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1795"" target=""_blank"">View agreement PDF</a>"
United Kingdom,6773,1795.0,Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides,"Pre-negotiation, 11 July 2000",Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides (11 July 2000),"Agreement provides assurances for the signing of two future protocols, and agrees to the faciliation of two meetings. Other clauses touch on the transfer of book from the Georgian National Library, Energy and reconstruction issues, the faciliation of funds to keep meetings afloat, the consideration of those without passports, the consideration of missing persons and UNOMIG related things such as consideration of their report on the security situation and the UNOMIG document on security building measures.",Peace Agreement,43,Abkhazia peace process,Georgia/Russia/Abkhazia,Intrastate,Pre-negotiation,2000-07-11 00:00:00,2000,7,11,July,party,46.0,ENT_46,Abkhazia,,Abkhazia,,Abkhazia,ENT,Entity,Georgia,GEO,268.0,372.0,GRG,GRG,372.0,,,,,,,"Abkhazia is an entity, based in Georgia. ",https://www.peaceagreements.org/view/1795,https://www.peaceagreements.org/viewmasterdocument/1795,"<a href=""https://www.peaceagreements.org/view/1795"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1795"" target=""_blank"">View agreement PDF</a>"
