actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
1051,ARM_1051,Union of the Forces for Change and Democracy,Armed Organization,TCD,,,UFCD,Chad,483.0,Africa,,,,,,,,,
1052,MIL_1052,Air Forces,Military,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1053,ARM_1053,Movement for Democracy and Justice,Armed Organization,TCD,,,MDJT,Chad,483.0,Africa,,,,,,452.0,MDJT,MDJT: Movement for Democracy and Justice in Chad,
1054,ARM_1054,National Union for Change,Armed Organization,TCD,,,UNC,Chad,483.0,Africa,,,,,,,,,
1055,ARM_1055,Union of the Forces for Justice and Change,Armed Organization,TCD,,,UFCJ,Chad,483.0,Africa,,,,,,,,,
1056,ARM_1056,National Movement for the Democratic Reform and Development,Armed Organization,TCD,,,MNDRD,Chad,483.0,Africa,,,,,,,,,
1057,ARM_1057,Front of the National Convention,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1058,ARM_1058,National Alliance of the Resistance,Armed Organization,TCD,,,ANR,Chad,483.0,Africa,,,,,,,,,
1059,ARM_1059,Movement for the Renaissance of Chad,Armed Organization,TCD,,,MRT,Chad,483.0,Africa,,,,,,,,,
1060,ARM_1060,Chadian Movement for the National Good,Armed Organization,TCD,,,MSNT,Chad,483.0,Africa,,,,,,,,,
1061,ARM_1061,Movement of Action and Renaissance,Armed Organization,TCD,,,MAR,Chad,483.0,Africa,,,,,,,,,
1062,ARM_1062,People's Army for Liberation of Chad,Armed Organization,TCD,,,APLT,Chad,483.0,Africa,,,,,,,,,
1063,ARM_1063,Chadian Action for Unity and Socialism – Popular and Ecologic Revolution Party,Armed Organization,TCD,,,Actus-Prpe,Chad,483.0,Africa,,,,,,,,,
1064,ARM_1064,National Alliance for the Unity and Change,Armed Organization,TCD,,,ANUC,Chad,483.0,Africa,,,,,,,,,
1065,ARM_1065,Democratic and Popular National Assembly,Armed Organization,TCD,,,RNDP,Chad,483.0,Africa,,,,,,,,,
1066,ARM_1066,People's Front for the Liberation of the South of Chad,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1067,ARM_1067,Political-military Coordination of Revolutionary Democratic Councils,Armed Organization,TCD,,,CPM/CDR,Chad,483.0,Africa,,,,,,,,,
1068,ARM_1068,National Movement for the Democratic Change,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1069,ARM_1069,Chadian National Amity,Armed Organization,TCD,,,,Chad,483.0,Africa,,,,,,,,,
1070,IGO_1070,Lake Chad Basin Commission,Intergovernmental Organization,,Regional,,CBLT,,,Africa,,,1.0,,,,,,
1071,OTH_1071,Advisory Committee of the Libyan Political Dialogue Forum,Other,LBY,,,LPDF,Libya,620.0,Africa,,,,1.0,,,,,
1075,NGO_1075,Gender Empowerment for South Sudan Organisation,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
1076,NGO_1076,Representative of Women Group-WES,Civil Society,SSD,Non-governmental Organization,Women,WES,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
1077,NGO_1077,Women Leaders Advisory Committee,Civil Society,CAF,Non-governmental Organization,Women,,Central African Republic,482.0,Africa,,,,1.0,1.0,,,,
1078,NGO_1078,Women's Association,Civil Society,BDI,Non-governmental Organization,Women,,Burundi,516.0,Africa,,,,1.0,1.0,,,,
1079,NGO_1079,Civil Society,Civil Society,BDI,Non-governmental Organization,Other,,Burundi,516.0,Africa,,,,1.0,,,,,
1080,NGO_1080,Women's Representative,Civil Society,PNG,Non-governmental Organization,Women,,Papua New Guinea,910.0,Oceania,,,,1.0,1.0,,,,
1082,NGO_1082,Press Union of Liberia,Civil Society,LBR,Unions,,PUL,Liberia,450.0,Africa,,,,1.0,,,,,
1083,NGO_1083,National Medical and Dental Association of Liberia,Civil Society,LBR,Non-governmental Organization,Other,NMDAL,Liberia,450.0,Africa,,,,1.0,,,,,
1084,NGO_1084,Movement for Justice in Africa,Civil Society,LBR,Non-governmental Organization,Other,MOJA,Liberia,450.0,Africa,,1.0,1.0,,,,,,
1085,NGO_1085,Federation of Liberia Youth,Civil Society,LBR,Non-governmental Organization,Youth,FLY,Liberia,450.0,Africa,,,,1.0,,,,,
1086,NGO_1086,Liberian Council of Churches,Civil Society,LBR,Religious,,LCC,Liberia,450.0,Africa,,,,1.0,,,,,
1087,NGO_1087,Muslim Council of Liberia,Civil Society,LBR,Religious,,MCL,Liberia,450.0,Africa,,,,1.0,,,,,
1088,NGO_1088,Women Development Association of Liberia,Civil Society,LBR,Non-governmental Organization,Women,WODAL,Liberia,450.0,Africa,,,,1.0,1.0,,,,
1091,ARM_1091,Croatian Defence Council,Armed Organization,HRV,,,HVO,Croatia,344.0,Europe,,,,,,,,,
1092,UMB_1092,Islamic Movement of Afghanistan,Umbrella,AFG,,,,Afghanistan,700.0,Asia,,,,,,298.0,Harakat-i Islami-yi Afghanistan,,
1093,UMB_1093,Tajik,Umbrella,AFG,,,,Afghanistan,700.0,Asia,,,,,,,,Tajik Ethnic Group (Afghanistan),
1094,UMB_1094,Peshawar Group,Umbrella,AFG,,,APUNA,Afghanistan,700.0,Asia,,,,,,,,,
1095,NGO_1095,Rome Group,Civil Society,AFG,Non-governmental Organization,Other,,Afghanistan,700.0,Asia,,,,1.0,,,,,
1113,ARM_1113,Sudanese Armed Forces,Armed Organization,SDN,,,SAF,Sudan,625.0,Africa,,,,,,,,SAF: Sudan Alliance Forces,
1114,ARM_1114,Rapid Support Forces,Armed Organization,SDN,,,RSF,Sudan,625.0,Africa,,,,,,8635.0,,Rapid Support Forces,
1137,IGO_1137,United Nations Verification Mission in Colombia,Intergovernmental Organization,,,,UNVIC,,,,UN Mission,1.0,,,,,,,
1138,MIL_1138,Armed Forces of Colombia,Military,COL,,,,Colombia,100.0,Americas,,,,,,17.0,Government of Colombia,,
1139,IGO_1139,South Asian Association for Regional Cooperation,Intergovernmental Organization,,Regional,,SAARC,,,Asia,,,1.0,,,,,,
1153,OTH_1153,High Representative for Bosnia and Herzegovina,Other,,,,,,,,,1.0,,,,,,,
1154,OTH_1154,International Police Task Force,Other,BIH,,,IPTF,Bosnia and Herzegovina,346.0,Europe,,1.0,,,,,,,
1155,OTH_1155,Peace Monitoring Group,Other,PNG,,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
1156,OTH_1156,Leitana Council of Elders,Other,PNG,,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
1160,ENT_1160,Ngazidja,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
1161,ENT_1161,Mwali,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
1168,ARM_1168,Didier Ratsiraka and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1017.0,,,
1169,ARM_1169,Marc Ravalomanana and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1041.0,,,
1170,ARM_1170,Albert Zafy and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1171,OTH_1171,Andry Rajoelina and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1003.0,,,
1179,POL_1179,National Front for Justice ,Political Party,COM,,,FNJ,Comoros,581.0,Africa,,,,,,,,,
1181,POL_1181,Serbian Democratic Party,Political Party,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1188,UMB_1188,Political Directorate,Umbrella,,,,,,,,,1.0,,,,,,,
1191,IGO_1191,United Nations Integrated Peacebuilding Office in the Central African Republic (BINUCA),Intergovernmental Organization,,,,BINUCA,,,,UN Mission,,,,,,,,
1194,ARM_1194,Cobra Matata,Armed Organization,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,FRPI-Cobra Matata: Front for Patriotic Resistance of Ituri (Cobra Matata Faction),
1259,NGO_1259,Trade Union and Professional Associations Representatives,Civil Society,SDN,Unions,,,Sudan,625.0,Africa,,,,1.0,,,,,
1262,NGO_1262,Faith Based Leader,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,,,,,,
1263,NGO_1263,Women Coalition,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,,,,,,
1264,NGO_1264,Eminent Personalities,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1265,NGO_1265,Academia Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1266,NGO_1266,Business Community Representatives,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1271,OTH_1271,Standing Committee of the Horn,Other,,,,,,,,,,,,,,,,
1277,OTH_1277,Darfur Movements,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1278,ARM_1278,National Defense Forces of South Sudan,Armed Organization,SSD,,,NDFSS,South Sudan,626.0,Africa,,,,,,,,,
1279,COA_1279,IGAD Partners Forum,State Coalition,,,,IPF,,,,,1.0,,,,,,,
1283,IGO_1283,Mission for the Consolidation of Peace in Central African Republic,Intergovernmental Organization,CAR,,,MICOPAX,,,,,,,,,,,,
1288,OTH_1288,Citizen Alternative for Democracy and Peace,Other,CAF,,,ACDP,Central African Republic,482.0,Africa,,,,,,,,,
1289,UMB_1289,Group of Republican Political Parties – Labor and Legalists,Umbrella,CAF,,,GPP – RTL,Central African Republic,482.0,Africa,,,,,,,,,
1290,UMB_1290,Union of Political Parties for National Reconstruction,Umbrella,CAF,,,UPPRN,Central African Republic,482.0,Africa,,,,,,,,,
1291,NGO_1291,National Youth Council,Civil Society,CAF,Non-governmental Organization,Youth,CNJ,Central African Republic,482.0,Africa,,,,,,,,,
1292,OTH_1292,High Council for Communication,Other,CAF,,,HCC,Central African Republic,482.0,Africa,,,,,,,,,
1293,NGO_1293,Workers' Unions,Civil Society,CAF,Unions,,,Central African Republic,482.0,Africa,,,,,,,,,
1294,NGO_1294,National Confederation of Farmers and Breeders,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1295,NGO_1295,Inter-NGO Council in the Central African Republic,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1296,NGO_1296,Internally Displaced Persons,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,,,,,,
1297,NGO_1297,Communities at Risk,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,,,,,,
1298,NGO_1298,Collective of the Central African Diaspora,Civil Society,CAF,Non-governmental Organization,Other,CDC,Central African Republic,482.0,Africa,,,,,,,,,
1305,UMB_1305,Umbrella of Political Parties,Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1308,OTH_1308,Leading personalities of the Darfur Movements,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1309,OTH_1309,Darfur Stakeholders,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1315,OTH_1315,Darfur Stakeholders,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1322,NGO_1322,Traditional Authority,Civil Society,SSD,Communities and tribes,,,South Sudan,626.0,Africa,,,,,,,,,
1323,NGO_1323,Faith-based Council,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,,,,,,
1325,POL_1325,La Mouvance,Political Party,GIN,,,,Guinea,438.0,Africa,,,,,,,,,
1326,OTH_1326,National Stakeholders,Other,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1327,OTH_1327,Police and National Security,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1328,ENT_1328,Unity State,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1329,ENT_1329,Northern Bahr El-Gazal State,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1330,OTH_1330,Joint Defense Council,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1332,ARM_1332,Séléka Rénovée,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,Former Seleka Militia,
1336,ARM_1336,Union of Republician Forces - F,Armed Organization,CAF,,,UFR-F,Central African Republic,482.0,Africa,,,,,,,,,
1337,ARM_1337,RJ-Belanga,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1338,ARM_1338,RJ-Sayo,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1364,OTH_1364,Afghan Support Group,Other,AFG,,,ASG,Afghanistan,700.0,Asia,,,,,,,,,
1365,IGO_1365,International Syria Support Group,Intergovernmental Organization,,,,ISSG,,,,,1.0,,,,,,,
1370,OTH_1370,5+5 Joint Military Committee,Other,LBY,,,JMC,Libya,620.0,Africa,,,,,,,,,
1374,UMB_1374,Coordination Body of the Democratic Civil Forces (Taqaddum),Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1375,IGO_1375,Caribbean Community,Intergovernmental Organization,,Regional,,CARICOM,,,Americas,,,1.0,,,,,,
1383,NGO_1383,Afghanistan Independent Human Rights Commission,Civil Society,AFG,Non-governmental Organization,Other,AIHRC,Afghanistan,700.0,Asia,,,,1.0,,,,,
1384,OTH_1384,Loya Jirga,Other,AFG,,,,Afghanistan,700.0,Asia,,,,,,,,,
1385,NGO_1385,Colombian Bishops Conference,Civil Society,COL,Religious,,CEC,Colombia,100.0,Americas,,,,,,,,,
1386,COA_1386,"Group of Supporting, Accompanying, and Cooperating Countries",State Coalition,,,,GPAAC,,,,,,,,,,,,
1387,OTH_1387,National Police,Other,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1388,NGO_1388,World Council of Churches,Civil Society,,Religious,,,,,,,,,,,,,,
1390,ARM_1390,Military and Security Units (West),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
1391,ARM_1391,Military and Security Units (East),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
1392,ARM_1392,Military and Security Units (South),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
1396,ARM_1396,FARC Dissidents,Armed Organization,COL,,,,Colombia,100.0,Americas,,,,,,,,,
