AgtId,has_third_party,IGO,EU,regional,org_region,UN,UN Office,UN Mission,UNSC,P5,United States,France,United Kingdom,China,Russia,all_P5,Con,Contp,PP,PPName,Reg,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,ConGen,ConRen,Cons,Polps,PpsGe,PpsGe:St,PpsGe:Sub,PpsEx,PpsEx:St,PpsEx:Sub,PpsOro,PpsOro:St,PpsOro:Sub,PpsOthPr,PpsOthPr:St,PpsOthPr:Sub,PpsVet,PpsVet:St,PpsVet:Sub,PpsAut,PpsAut:St,PpsAut:Sub,PpsInt,PpsInt:St,PpsInt:Sub,PpsOth,PpsOth:St,PpsOth:Sub,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,HrBor,HrTrinc,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrCit,CitGen,CitRights,CitDef,CitOth,HrDem,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrMob,Prot,ProtCiv,ProtGrp,ProtOth,RiOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
19,1,1,0,1,Europe,1,1,0,0,1,1,1,1,0,1,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,1998-05-22,Multiparty signed/agreed,1,4645,Intra,Pre,Proc,"The Georgian side was represented by a delegation consisting of Mr. Vazha Lordkipanidze (signatory), Mr. Revaz Adamia and Mr. Tamaz Khubua.

The Abkhaz side was represented by a delegation consisting of Mr. Tamaz Ketsba (signatory), Mr. Viktor Khasbba and Mr. Otar Kakalia.","UN (Chair) (signatory), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
20,1,1,0,1,Europe,1,1,0,0,0,0,0,0,0,0,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,"Protocol on the ceasefire, separation of armed formations and guarantees on the inadmissibility of forcible activities ('Gagra Protocol')",1998-05-25,Multiparty signed/agreed,1,1831,Intra,Cea,Ceas,"For the Abkhaz Side S. Shamba, A. Kchach
For the Georgian Side I. Menagarishvili, K. Targamadze","From the CPKF the Commander of the CPKF of the CIS S. Korobko
From the UN: Special Representative of the UN Secretary-General L. Bota",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
21,1,1,0,1,Europe,1,1,0,0,1,1,1,1,0,1,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.",1998-07-25,Multiparty signed/agreed,4,11851,Intra,Pre,PreMix,"Georgia, Abkhazia","UN (Chair), UNDP, UNHCR, UNDP, Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
22,1,1,0,1,Europe,1,1,0,0,1,1,1,1,0,1,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,1998-09-02,Multiparty signed/agreed,2,4992,Intra,Cea,Rel,"The Georgian side was represented by a delegation headed by Mr. Vazha Lordkipanidze.
The Abkhaz side was represented by a delegation headed by Mr. Sergei Bagapsh.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23,1,1,0,1,Europe,1,1,0,0,0,0,0,0,0,0,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,Minutes of the meeting between the Georgian and Abkhaz sides on stabilization of the situation along the line separating the sides,1998-09-24,Multiparty signed/agreed,2,2663,Intra,Pre,Conf,"For the Georgian side 
(Signed) V. LORDKIPANIDZE 
(Signed) K . T ARGOMADZE 
For the Abkhaz side 
(Signed) s. BAGAPSH 
(Signed) A. KCHACH 
(Signed) A. TARSA 
(Signed) A. JERGENIYA 
(Signed) v. MIKANBA","From the United Nations (Signed) L. BOTA 
From the collective peacekeeping forces of the Commonwealth of Independent States 
(Signed) D. GAKHOKIDZE (Signed) D. BABIBASHVILI (Signed) D. TEVZADZE 
(Signed) S. KOROEKO",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
24,1,1,0,1,Europe,1,1,0,0,1,1,1,1,0,1,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,1998-12-18,Multiparty signed/agreed,3,6304,Intra,Pre,Proc,"The Georgian side was represented by the delegation led by Mr. Vazha Lordkipanidze. 
The Abkhaz side was represented by the delegation led by Mr. Sergei Bagapsh.","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers","Protocol on the Ceasefire and Separation of Armed Units and Guarantees for the Prevention of Acts involving Force of 25 May 1998 and in the Protocol of the Meeting of the Georgian and Abkhaz Sides on the Stabilization of the Situation along the Line of Separation of Sides, signed in Sukhumi 24 September 1998.",GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
25,1,1,0,1,Europe,1,1,0,0,1,1,1,1,0,1,0,Georgia/(Abkhazia),Government/territory,43,Abkhazia peace process,Europe and Eurasia,1,Protocol of the Meeting of Georgian and Abkhaz Sides,1998-12-21,Multiparty signed/agreed,2,1985,Intra,Cea,Rel,"Georgia, Abkhazia
For the ASK side
S. BAGAPSH
A. KCHACH 
A. TARBA
G. Agrba

For the GEO side
V. Lordkipanidze
K. Targomadze
V. Kutateladze
D. Pirtskhalaishvili","UN (Chair), Russian Federation (Facilitator), OSCE, Group of Friends of the UNSG (France, Germany, Russian Federation, UK, US) as observers",,GEO,,372.0,,392.0,,,882,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
27,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,Haiti,Government,48,Haitian peace process,Americas,1,Governors Island Accord,1993-07-01,Multiparty signed/agreed,2,3846,Intra,SubPar,MultIss,"Signed:

Jean-Bertrand Aristide, President of the Republic of Haiti

General Raoul Cédras, the Commander-in- Chief of the Armed Forces of Haiti",[The document does not include any mention of third parties. UN mediator Dante Caputo was already coded on the database.],,HTI,,41.0,,381.0,1066,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
29,1,1,0,1,Americas,0,0,0,0,0,0,0,0,0,0,0,Haiti,Government,48,Haitian peace process,Americas,1,Protocol of agreement between President Jean-Bertrand Aristide and Prime Minister- Designate René Théodore under the auspices of the Organization of American States (OAS),1992-02-25,Multiparty signed/agreed,2,4715,Intra,SubPar,MultIss,"(Signed) Jean-Bertrand Aristide
President of the Republic of Haiti

(Signed) René Theodore
Prime Minister-Designate","Signed under the auspices of the Organization of American States:
(Signed) João Baena Soares
Secretary General",,HTI,,41.0,,381.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
32,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,Iraq/(United Nations),Inter-group,58,Iraq peace process - first Iraq war,Cross-regional,1,Memorandum of Understanding between the United Nations and the Republic of Iraq,1998-02-23,Multiparty signed/agreed,2,3360,Inter,Imp,ExtSub,"Iraq, signed for by Tariq Aziz
United Nations, signed for by Kofi Annan",,,IRQ,,645.0,,371.0,,,211,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
33,1,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,Israel/(Palestine),Government,63,Israel-Palestine peace process,Middle East and North Africa,1,Letter of Invitation to Madrid Peace Conference,1991-10-30,Multiparty signed/agreed,7,16118,InterIntra,Pre,Proc,"Israel, Syria, Lebanon, Jordan, Palestine Liberation Organisation","US, Soviet Union",,ISR,,666.0,,234.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
34,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Israel/(Palestine),Government/territory,63,Israel-Palestine peace process,Middle East and North Africa,1,Israel/PLO Recognition - Exchange of Letters,1993-09-09,Multiparty signed/agreed,2,3139,Intra,Pre,Conf,"Israel, PLO",Norway,United Nations Security Council Resolutions 242 and 338; Declaration of Principles; Palestinian Covenant,ISR,,666.0,,234.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,Israel/(Palestine),Government/territory,63,Israel-Palestine peace process,Middle East and North Africa,1,Protocol on Economic Relations,1994-04-29,Multiparty signed/agreed,24,63406,Intra,Pre,Prin,"Israel, PLO","Agmt annex to Gaza-Jericho Agmt which was 'Witnessed By': The United States of America, 
The Russian Federation, 
The Arab Republic of Egypt","Declaration of Principles on Interim Self Government Arrangements signed in Washington D.C. on September 13, 1993 and the Agreed Minutes thereto;",ISR,,666.0,,234.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,1,0,1,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Liberia,Government,69,Liberia peace process,Africa (excl MENA),1,Outcome of Deliberations of the Meeting held in Yamoussokro on 29 and 30 June 1991 (Yamoussoukro I Accord),1991-06-30,Multiparty signed/agreed,1,5866,Intra,Cea,Ceas,"……………………………………………………………
H.E. Dr. Amos SAWYER, President of the Interim Government of
Liberia
……………………………………………………………
H.E. Mr. Charles TAYLOR Head of the National Patriotic Front of
Liberia","DONE AT YAMOUSSOUKRO, THIS 30TH DAY OF JUNE 1991

H.E. FÉLIX HOUPHOUËT-BOIGNY PRESIDENT OF THE REPUBLIC OF COTE D'IVOIRE

H.E. SIR DAWDA JAWARA PRESIDENT OF THE REPUBLIC OF THE GAMBIA
CURRENT CHAIRMAN OF ECOWAS
……………………………………………………………
H.E. Sir Dawda JAWARA President of the Republic of The Gambia
Current Chairman of ECOWAS
……………………………………………………………
H.E. Gen. Gnassingbe EYADEMA President of the Republic of Togo
……………………………………………………………
H.E. Gen. Ibrahim BABANGIDA President of the Federal Republic of
Nigeria, Chairman of the OAU
……………………………………………………………
H.E. Blaise COMPAORÉ President of Burkina Faso",,LBR,,450.0,,341.0,,,860,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
