actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
1156,OTH_1156,Leitana Council of Elders,Other,PNG,,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
1157,NGO_1157,Christian delegates,Civil Society,IDN,Religious,,,Indonesia,850.0,Asia,,,,1.0,,860.0,,,
1158,NGO_1158,Muslim delegates,Civil Society,IDN,Religious,,,Indonesia,850.0,Asia,,,,1.0,,861.0,,,
1159,MIL_1159,Sulawesi Military Command,Military,IDN,,,,Indonesia,850.0,Asia,,,,,,,,,
1160,ENT_1160,Ngazidja,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
1161,ENT_1161,Mwali,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
1162,UMB_1162,Rebolusyonaryong Alyansang Makabansa/Soldiers of the Filipino People/Young Officers' Union,Umbrella,PHL,,,RAM-SFP-You,Philippines,840.0,Asia,,,,,,,,,
1163,ENT_1163,Maguindanao ,Entity,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1168,ARM_1168,Didier Ratsiraka and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1017.0,,,
1169,ARM_1169,Marc Ravalomanana and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1041.0,,,
1170,ARM_1170,Albert Zafy and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1171,OTH_1171,Andry Rajoelina and supporters,Armed Organization,MDG,,,,Madagascar,580.0,Africa,,,,,,1003.0,,,
1173,ENT_1173,Nagorno-Karabakh,Entity,AZE,,,,Azerbaijan,373.0,Asia,,,,,,,,,
1174,ENT_1174,Krajina,Entity,,,,,,,,,,,,,,,,
1175,OTH_1175,Euro-Burma Office,Other,,,,EBO,,,,,1.0,,,,,,,
1176,OTH_1176,Peace-Talk Creation Group,Other,MMR,,,PCG,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
1177,ARM_1177,Revolutionary Workers Party – Mindanao,Armed Organization,PHL,,,RWP-M,Philippines,840.0,Asia,,,,,,,,,
1178,NGO_1178,Balay Mindanaw Foundation Inc.,Civil Society,PHL,Non-governmental Organization,Other,,Philippines,840.0,Asia,,,,1.0,,,,,
1179,POL_1179,National Front for Justice ,Political Party,COM,,,FNJ,Comoros,581.0,Africa,,,,,,,,,
1180,NGO_1180,Muslim Community Leader,Civil Society,MOZ,Religious,,,Mozambique,541.0,Africa,,,,1.0,,,,,
1181,POL_1181,Serbian Democratic Party,Political Party,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1182,NGO_1182,Caucanos for Peace,Civil Society,COL,Non-governmental Organization,Other,,Colombia,100.0,Americas,,,,1.0,,,,,
1183,OTH_1183,Jema'a LGA,Government/state,NGA,,,,Nigeria,475.0,Africa,,,,1.0,,,,,
1184,OTH_1184,Kachia LGA,Government/state,NGA,,,,Nigeria,475.0,Africa,,,,1.0,,,,,
1185,OTH_1185,Kaura LGA,Government/state,NGA,,,,Nigeria,475.0,Africa,,,,1.0,,,,,
1186,OTH_1186,Sanga LGA,Government/state,NGA,,,,Nigeria,475.0,Africa,,,,1.0,,,,,
1187,OTH_1187,Zangon-Kataf LGA,Government/state,NGA,,,,Nigeria,475.0,Africa,,,,1.0,,,,,
1188,UMB_1188,Political Directorate,Umbrella,,,,,,,,,1.0,,,,,,,
1189,OTH_1189,Individual,Other,PNG,,,,Papua New Guinea,910.0,Oceania,,,,1.0,,,,,
1190,MIL_1190,Army of Azerbaijan,Military,AZE,,,,Azerbaijan,373.0,Asia,,,,,,64.0,,Military Forces of Azerbaijan (2003-),
1191,IGO_1191,United Nations Integrated Peacebuilding Office in the Central African Republic (BINUCA),Intergovernmental Organization,,,,BINUCA,,,,UN Mission,,,,,,,,
1192,ARM_1192,Guerrilla Groups,Armed Organization,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1193,NGO_1193,Indigenous peoples representatives,Civil Society,COL,Communities and tribes,,,Colombia,100.0,Americas,,,,1.0,,,,,
1194,ARM_1194,Cobra Matata,Armed Organization,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,FRPI-Cobra Matata: Front for Patriotic Resistance of Ituri (Cobra Matata Faction),
1195,UMB_1195,United People's Front,Umbrella,IND,,,UPF,India,750.0,Asia,,,,,,,,,
1196,UMB_1196,Seven Party Alliance,Umbrella,NPL,,,,Nepal,790.0,Asia,,,,,,,,,
1198,POL_1198,LEADER-Fanilo,Political Party,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1199,POL_1199,Malagasy Tonga Saina,Political Party,MDG,,,MTS,Madagascar,580.0,Africa,,,,,,,,,
1200,NGO_1200,Acces Zon'olombelona,Civil Society,MDG,Non-governmental Organization,Other,,Madagascar,580.0,Africa,,,,1.0,,,,,
1201,POL_1201,Congress Party for Malagasy Independence – Renewal,Political Party,MDG,,,AKFM-Fanavoazana ,Madagascar,580.0,Africa,,,,,,,,,
1202,POL_1202,Antoko Miombona Ezaka ,Political Party,MDG,,,AME,Madagascar,580.0,Africa,,,,,,,,,
1203,OTH_1203,Télévision Malagasy,Other,MDG,,,TVM,Madagascar,580.0,Africa,,,,,,,,,
1204,POL_1204,Asa Vita no Ifampitsarana,Political Party,MDG,,,AVI,Madagascar,580.0,Africa,,,,,,,,,
1205,NGO_1205,Colectif des Citoyens et des Organisations Citoyennes,Civil Society,MDG,Non-governmental Organization,Other,CCOC,Madagascar,580.0,Africa,,,,1.0,,,,,
1206,NGO_1206,Club Developpement et Ethique ,Civil Society,MDG,Non-governmental Organization,Other,CDE,Madagascar,580.0,Africa,,,,1.0,,,,,
1207,OTH_1207,Congres Malgache de la Route et des Transports ,Other,MDG,,,CMRT,Madagascar,580.0,Africa,,,,,,,,,
1208,NGO_1208,Consortium National pour la participation Citoyenne,Civil Society,MDG,Non-governmental Organization,Other,CNPC,Madagascar,580.0,Africa,,,,1.0,,,,,
1209,POL_1209,MAVANA/Forces pour le Changement,Political Party,MDG,,,MAVANA,Madagascar,580.0,Africa,,,,,,,,,
1210,POL_1210,MONIMA/Forces pour le Changement,Political Party,MDG,,,MONIMA,Madagascar,580.0,Africa,,,,,,,,,
1211,POL_1211,Parti du Congres de l'Independance de Madagascar,Political Party,MDG,,,AKFM,Madagascar,580.0,Africa,,,,,,,,,
1212,POL_1212,Parti FANARENANA,Political Party,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1213,POL_1213,Malagasy Tonga Saina,Political Party,MDG,,,MTS,Madagascar,580.0,Africa,,,,,,,,,
1214,POL_1214,Parti fort Democratique de Madagascar,Political Party,MDG,,,PFDM,Madagascar,580.0,Africa,,,,,,,,,
1215,NGO_1215,Plateforme Nationale des Organisations de la Société Civile de Madagascar,Civil Society,MDG,Non-governmental Organization,Other,PFNOSCM,Madagascar,580.0,Africa,,,,1.0,,,,,
1216,POL_1216,Democratic Party for Union in Madagascar ,Political Party,MDG,,,PSDUM,Madagascar,580.0,Africa,,,,,,,,,
1217,POL_1217,Renewal of the Social Democratic Party,Political Party,MDG,,,RPSD,Madagascar,580.0,Africa,,,,,,,,,
1218,POL_1218,Rassemblement des démocrates musulmans de Madagascar Renouveau,Political Party,MDG,,,RDMMR,Madagascar,580.0,Africa,,,,,,,,,
1219,IGO_1219,Reseau des femmes Africaines Ministres et Parlementaires section Madagascar,Intergovernmental Organization,MDG,,,REFAMP,Madagascar,580.0,Africa,,,,,1.0,,,,
1220,NGO_1220,Réseau pour l’éradication de la violence ,Civil Society,MDG,Non-governmental Organization,Women,REV ,Madagascar,580.0,Africa,,,,1.0,1.0,,,,
1221,POL_1221,Solidarité des Fédéralistes de Madagascar,Political Party,MDG,,,sofema,Madagascar,580.0,Africa,,,,,,,,,
1222,POL_1222,Droits Humains et Démocratie,Political Party,MDG,,,DHD,Madagascar,580.0,Africa,,,,,,,,,
1223,POL_1223,Forces pour le Changement,Political Party,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1224,NGO_1224,Fédération Minière de Madagasca,Civil Society,MDG,Non-governmental Organization,Other,FEDMINES/EMIR,Madagascar,580.0,Africa,,,,1.0,,,,,
1225,POL_1225,Femmes legalistes de la mouvance Ravalomanana,Political Party,MDG,,,,Madagascar,580.0,Africa,,,,,1.0,,,,
1226,NGO_1226,Groupement des Entités de la Société Civile pour la défense de la démocratie et des valeurs républicaines,Civil Society,MDG,Non-governmental Organization,Other,GESCI,Madagascar,580.0,Africa,,,,1.0,,,,,
1227,POL_1227,Groupement Liberal de Madagascar,Political Party,MDG,,,GLM,Madagascar,580.0,Africa,,,,,,,,,
1228,NGO_1228,KMF/CNOE-Education des citoyens,Civil Society,MDG,Non-governmental Organization,Other,,Madagascar,580.0,Africa,,,,1.0,,,,,
1229,POL_1229,Malagsy Miara-Mandroso Aron'ny Demokrasia,Political Party,MDG,,,MAMIMAD,Madagascar,580.0,Africa,,,,,,,,,
1230,NGO_1230,MAMPAFI/Malagsy mpandala Fihavanana,Civil Society,MDG,Non-governmental Organization,Other,MAMPAFI,Madagascar,580.0,Africa,,,,1.0,,,,,
1231,POL_1231,Komity Miaro ny Demokrasia,Political Party,MDG,,,KMD,Madagascar,580.0,Africa,,,,,,,,,
1232,NGO_1232,Forum for African Women Educationalists,Civil Society,,Non-governmental Organization,Women,FAWE,,,,,1.0,,,1.0,,,,
1233,NGO_1233,SOS Aux Victimes de Non Droit,Civil Society,MDG,Non-governmental Organization,Women,,Madagascar,580.0,Africa,,,,1.0,1.0,,,,
1234,NGO_1234,Syndicat des fonctionnaires,Civil Society,MDG,Unions,,,Madagascar,580.0,Africa,,,,1.0,,,,,
1235,POL_1235,Vonjy Iray Tsy Mivaky,Political Party,MDG,,,VITM,Madagascar,580.0,Africa,,,,,,,,,
1236,NGO_1236,Vondrona Miralenta ho an'ny fampandrosoana,Civil Society,MDG,Non-governmental Organization,Women,VMLF,Madagascar,580.0,Africa,,,,1.0,1.0,,,,
1237,NGO_1237,Acces Zon'olombelona,Civil Society,MDG,Non-governmental Organization,Other,,Madagascar,580.0,Africa,,,,1.0,,,,,
1238,NGO_1238,Jeune Patronat de Madagascar,Civil Society,MDG,Non-governmental Organization,Youth,,Madagascar,580.0,Africa,,,,1.0,,,,,
1239,NGO_1239,Plateforme Nationale des Jeunes pour les Developpement,Civil Society,MDG,Non-governmental Organization,Youth,,Madagascar,580.0,Africa,,,,1.0,,,,,
1240,NGO_1240,Conference des Travailleurs de Madagascar,Civil Society,MDG,Unions,,CTM,Madagascar,580.0,Africa,,,,1.0,,,,,
1241,NGO_1241,Sendika Revolisakonera Malagasy,Civil Society,MDG,Unions,,SEREMA,Madagascar,580.0,Africa,,,,1.0,,,,,
1242,NGO_1242,Fédération des Syndicats de Travailleurs de Madagascar,Civil Society,MDG,Unions,,FISEMARE,Madagascar,580.0,Africa,,,,1.0,,,,,
1243,NGO_1243,Groupements des Entreprises de Madagascar,Civil Society,MDG,Non-governmental Organization,Other,GEM,Madagascar,580.0,Africa,,,,1.0,,,,,
1244,NGO_1244,Fivondronan’ny Mpandraharaha Malagasy,Civil Society,MDG,Non-governmental Organization,Other,FIV.MPA.MA,Madagascar,580.0,Africa,,,,1.0,,,,,
1245,NGO_1245,Federation de Hoteliers et Restaurateurs de Madagascar,Civil Society,MDG,Non-governmental Organization,Other,FHORM,Madagascar,580.0,Africa,,,,1.0,,,,,
1246,OTH_1246,Malagasy Political Stakeholders,Other,MDG,,,,Madagascar,580.0,Africa,,,,,,,,,
1247,ENT_1247,Chin State,Entity,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
1248,POL_1248,Sí Colombia,Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1249,POL_1249,Colombian Liberal Party,Political Party,COL,,,PLC,Colombia,100.0,Americas,,,,,,,,,
1250,ARM_1250,Democratic Alliance of 23rd May for Change,Armed Organization,MLI,,,ADC,Mali,432.0,Africa,,,,,,,,ADC: Democratic Alliance of 23rd May for Change,
1251,NGO_1251,Elders of North Waziristan of Utmanzai,Civil Society,PAK,Communities and tribes,,,Pakistan,770.0,Asia,,,,1.0,,,,,
1252,OTH_1252,Other,Other,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1253,OTH_1253,Constituent Assembly of Colombia,Other,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1254,NGO_1254,FENALCO National Merchants/Traders federation,Civil Society,COL,Non-governmental Organization,Other,,Colombia,100.0,Americas,,,,1.0,,,,,
1255,POL_1255,FRELIMO,Political Party,MOZ,,,,Mozambique,541.0,Africa,,,,,,,,,
1256,NGO_1256,Anglican Church of Southern Africa,Civil Society,MOZ,Religious,,,Mozambique,541.0,Africa,,,1.0,,,,,,
1257,NGO_1257,United Methodist Church,Civil Society,MOZ,Religious,,,Mozambique,541.0,Africa,,1.0,,,,,,,
1258,OTH_1258,Independent,Other,,,,,,,,,,,,,,,,
1259,NGO_1259,Trade Union and Professional Associations Representatives,Civil Society,SDN,Unions,,,Sudan,625.0,Africa,,,,1.0,,,,,
1262,NGO_1262,Faith Based Leader,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,,,,,,
1263,NGO_1263,Women Coalition,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,,,,,,
1264,NGO_1264,Eminent Personalities,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1265,NGO_1265,Academia Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1266,NGO_1266,Business Community Representatives,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,,,,,,
1267,OTH_1267,MILF Peace Panel,Other,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1268,ENT_1268,Autonomous Region in Muslim Mindanao,Entity,PHL,,,ARMM,Philippines,840.0,Asia,,,,,,,,,
1269,OTH_1269,National Security Council,Other,PHL,,,NSC,Philippines,840.0,Asia,,,,,,,,,
1271,OTH_1271,Standing Committee of the Horn,Other,,,,,,,,,,,,,,,,
1272,OTH_1272,Episcopalian Conference of Germany and Colombia,Civil Society,,Religious,,,,,,,,,,,,,,
1273,NGO_1273,Peasant workers and farmworkers (South of Bolivar),Civil Society,COL,Communities and tribes,,,Colombia,100.0,Americas,,,,,,,,,
1274,OTH_1274,Joint Peacekeeping Force (JPKF),Other,GEO,,,JPKF,Georgia,372.0,Asia,,1.0,,,,,,,
1275,OTH_1275,"Albanian ethnic community (Presevo, Bujanovac and Medvedja)",Civil Society,SRB,Communities and tribes,,,Serbia,340.0,Europe,,,,,,,,,
1276,OTH_1276,Exploratory Commission for Peace,Other,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1277,OTH_1277,Darfur Movements,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1278,ARM_1278,National Defense Forces of South Sudan,Armed Organization,SSD,,,NDFSS,South Sudan,626.0,Africa,,,,,,,,,
1279,COA_1279,IGAD Partners Forum,State Coalition,,,,IPF,,,,,1.0,,,,,,,
1280,ENT_1280,"Lone District, Ifugao",Entity,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1281,ENT_1281,Apayao Province,Entity,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1282,NGO_1282,Bahrain Chamber of Commerce and Industry,Civil Society,BHR,Non-governmental Organization,Other,,Bahrain,692.0,Asia,,,,,,,,,
1283,IGO_1283,Mission for the Consolidation of Peace in Central African Republic,Intergovernmental Organization,CAR,,,MICOPAX,,,,,,,,,,,,
1284,POL_1284,Arakan National Council,Political Party,MMR,,,ANC,Myanmar (Burma),775.0,Asia,,,,,,,,,
1285,POL_1285,Palaung State Liberation Front,Political Party,MMR,,,PSLF,Myanmar (Burma),775.0,Asia,,,,,,,,,
1286,POL_1286,Wa National Organisation,Political Party,MMR,,,WNA,Myanmar (Burma),775.0,Asia,,,,,,,,,
1287,UMB_1287,United Nationalities Federal Council,Umbrella,MMR,,,UNFC,Myanmar (Burma),775.0,Asia,,,,,,,,,
1288,OTH_1288,Citizen Alternative for Democracy and Peace,Other,CAF,,,ACDP,Central African Republic,482.0,Africa,,,,,,,,,
1289,UMB_1289,Group of Republican Political Parties – Labor and Legalists,Umbrella,CAF,,,GPP – RTL,Central African Republic,482.0,Africa,,,,,,,,,
1290,UMB_1290,Union of Political Parties for National Reconstruction,Umbrella,CAF,,,UPPRN,Central African Republic,482.0,Africa,,,,,,,,,
1291,NGO_1291,National Youth Council,Civil Society,CAF,Non-governmental Organization,Youth,CNJ,Central African Republic,482.0,Africa,,,,,,,,,
1292,OTH_1292,High Council for Communication,Other,CAF,,,HCC,Central African Republic,482.0,Africa,,,,,,,,,
1293,NGO_1293,Workers' Unions,Civil Society,CAF,Unions,,,Central African Republic,482.0,Africa,,,,,,,,,
1294,NGO_1294,National Confederation of Farmers and Breeders,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1295,NGO_1295,Inter-NGO Council in the Central African Republic,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1296,NGO_1296,Internally Displaced Persons,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,,,,,,
1297,NGO_1297,Communities at Risk,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,,,,,,
1298,NGO_1298,Collective of the Central African Diaspora,Civil Society,CAF,Non-governmental Organization,Other,CDC,Central African Republic,482.0,Africa,,,,,,,,,
1299,UMB_1299,Permanent Strategic Framework,Umbrella,MLI,,,CSP,Mali,432.0,Africa,,,,,,,,,
1300,OTH_1300,National Security Service,Other,SSD,,,NSS,South Sudan,626.0,Africa,,,,,,,,,
1301,OTH_1301,Karbi Anglong Autonomous Council,Government/state,IND,,,KAAC,India,750.0,Asia,,,,,,,,,
1303,NGO_1303,Youth Representative,Civil Society,COD,Non-governmental Organization,Youth,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
1304,OTH_1304,Sudan Liberation Movement - Transitional Council,Other,SDN,,,SLM-TC,Sudan,625.0,Africa,,,,,,,,,
1305,UMB_1305,Umbrella of Political Parties,Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1306,UMB_1306,Armed Groups in the DORR process,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1307,ENT_1307,Darfur,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1308,OTH_1308,Leading personalities of the Darfur Movements,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1309,OTH_1309,Darfur Stakeholders,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1311,NGO_1311,Youth Groups,Civil Society,DZA,Non-governmental Organization,Youth,,Algeria,615.0,Africa,,,,,,,,,
1312,NGO_1312,Unions,Civil Society,DZA,Unions,,,Algeria,615.0,Africa,,,,,,,,,
1315,OTH_1315,Darfur Stakeholders,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1316,OTH_1316,Peace Facilitators,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
1317,ARM_1317,National Revolutionary Front,Armed Organization,THA,,,BRN,Thailand,800.0,Asia,,,,,,,,,
1319,OTH_1319,Stakeholders,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
1320,NGO_1320,Civil Society,Civil Society,SOM,Non-governmental Organization,Other,,Somalia,520.0,Africa,,,,1.0,,,,,
1322,NGO_1322,Traditional Authority,Civil Society,SSD,Communities and tribes,,,South Sudan,626.0,Africa,,,,,,,,,
1323,NGO_1323,Faith-based Council,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,,,,,,
1324,ENT_1324,South-West State of Somalia,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
1325,POL_1325,La Mouvance,Political Party,GIN,,,,Guinea,438.0,Africa,,,,,,,,,
1326,OTH_1326,National Stakeholders,Other,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1327,OTH_1327,Police and National Security,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1328,ENT_1328,Unity State,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1329,ENT_1329,Northern Bahr El-Gazal State,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1330,OTH_1330,Joint Defense Council,Other,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
1331,ARM_1331,Séléka Coalition,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,554.0,,Seleka Militia,
1332,ARM_1332,Séléka Rénovée,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,Former Seleka Militia,
1333,POL_1333,Democratic Opposition,Political Party,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1334,ARM_1334,Patriotic Convention for Saving the Country,Armed Organization,CAF,,,CPSK,Central African Republic,482.0,Africa,,,,,,,,,
1335,UMB_1335,Politico-Military Movements,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1336,ARM_1336,Union of Republician Forces - F,Armed Organization,CAF,,,UFR-F,Central African Republic,482.0,Africa,,,,,,,,,
1337,ARM_1337,RJ-Belanga,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1338,ARM_1338,RJ-Sayo,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
1339,OTH_1339,College of Chiefs,Other,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
1340,NGO_1340,Kamantan,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1341,NGO_1341,Ikulu,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1342,NGO_1342,Hausa,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1343,NGO_1343,Fulani,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1344,NGO_1344,Bajju,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1345,NGO_1345,Atyap,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1346,NGO_1346,Numana,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1347,NGO_1347,Ninzo,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1348,NGO_1348,Ninzo,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1349,NGO_1349,Mada,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1350,NGO_1350,Gwandara,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1351,NGO_1351,Ayu,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1352,NGO_1352,Atakar,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1353,NGO_1353,Kagoro,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1354,NGO_1354,Moro'a,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1355,NGO_1355,Kuturmi,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1356,NGO_1356,Jaba,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1357,NGO_1357,Adara,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1358,NGO_1358,Kaninkon,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1359,NGO_1359,Fantsuwan,Civil Society,NGA,Communities and tribes,,,Nigeria,475.0,Africa,,,,,,,,,
1360,POL_1360,Communist Party of the Philippines,Political Party,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1361,POL_1361,Political parties,Political Party, ,,,,Northern Ireland,,Europe,,,,,,,,,
1362,NGO_1362,New Sudan Council of Churches,Civil Society,,Religious,,NSCC,,,,,,,1.0,,,,,
1363,POL_1363,Sudanese National Alliance,Political Party,SDN,,,SNA,Sudan,625.0,Africa,,,,,,,,,
1364,OTH_1364,Afghan Support Group,Other,AFG,,,ASG,Afghanistan,700.0,Asia,,,,,,,,,
1365,IGO_1365,International Syria Support Group,Intergovernmental Organization,,,,ISSG,,,,,1.0,,,,,,,
1366,OTH_1366,Joint Enforcement Monitoring Committee,Other,PHL,,,JEMC,Philippines,840.0,Asia,,,,1.0,,,,,
1367,POL_1367,Kapatiran Party,Political Party,PHL,,,AKP,Philippines,840.0,Asia,,,,,,,,,
1368,POL_1368,Abang Lingkod,Political Party,PHL,,,,Philippines,840.0,Asia,,,,,,,,,
1369,OTH_1369,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",Other,PHL,,,OPAPRU,Philippines,840.0,Asia,,,,,,,,,
1370,OTH_1370,5+5 Joint Military Committee,Other,LBY,,,JMC,Libya,620.0,Africa,,,,,,,,,
1371,UMB_1371,South Sudan United National Alliance,Umbrella,SSD,,,SSUNA,South Sudan,626.0,Africa,,,,,,,,,
1372,ARM_1372,South Sudan People's Movement / Army,Armed Organization,SSD,,,SSPM/A,South Sudan,626.0,Africa,,,,,,,,,
1373,NGO_1373,People's Coalition for Civil Action,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
1374,UMB_1374,Coordination Body of the Democratic Civil Forces (Taqaddum),Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1375,IGO_1375,Caribbean Community,Intergovernmental Organization,,Regional,,CARICOM,,,Americas,,,1.0,,,,,,
1376,ENT_1376,Manipur,Entity,IND,,,,India,750.0,Asia,,,,,,,,,
1377,OTH_1377,Indian Police Service,Other,IND,,,IPS,India,750.0,Asia,,,,,,,,,
1378,UMB_1378,Kuki National Organisation,Umbrella,IND,,,KNO,India,750.0,Asia,,,,,,387.0,Kuki,KNO: Kuki National Organisation,
1379,ARM_1379,South Sudan Liberation Movement/Army,Armed Organization,SSD,,,SSLM/A,South Sudan,626.0,Africa,,,,,,1124.0,SSLM/A,SSLM/A: South Sudan Liberation Movement/Army,
1380,IGO_1380,Association of Southeast Asian Nations,Intergovernmental Organization,,Regional,,ASEAN,,,Asia,,,1.0,,,,,,
1381,CON_1381,Laos,Country/State,LAO,,,,Laos,812.0,Asia,,,,,,,,,
1382,ARM_1382,Self-Defence Group Touareg Imghad and Allies,Armed Organization,MLI,,,SGTIA,Mali,432.0,Africa,,,,,,,,,
1383,NGO_1383,Afghanistan Independent Human Rights Commission,Civil Society,AFG,Non-governmental Organization,Other,AIHRC,Afghanistan,700.0,Asia,,,,1.0,,,,,
1384,OTH_1384,Loya Jirga,Other,AFG,,,,Afghanistan,700.0,Asia,,,,,,,,,
1385,NGO_1385,Colombian Bishops Conference,Civil Society,COL,Religious,,CEC,Colombia,100.0,Americas,,,,,,,,,
1386,COA_1386,"Group of Supporting, Accompanying, and Cooperating Countries",State Coalition,,,,GPAAC,,,,,,,,,,,,
1387,OTH_1387,National Police,Other,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1388,NGO_1388,World Council of Churches,Civil Society,,Religious,,,,,,,,,,,,,,
1389,ARM_1389,SPLM/A - United,Armed Organization,SSD,,,,South Sudan,626.0,Africa,,,,,,686.0,SSDF,,
1390,ARM_1390,Military and Security Units (West),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
