signatory_id,AgtId,Agt,short_agt_name,long_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,new_actor_type,old_actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
5152,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,226,IGO_226,Organisation of Islamic Cooperation,,Organisation of Islamic Cooperation,OIC,OIC,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,Organisation Of Islamic Cooperation || Organization Of Islamic Cooperation || Organization Of The Islamic Conference || OIC || Organisation Of The Islamic Conference |  Organization Of Islamic Cooperation  | Organization Of The Islamic Conference  |  OIC  | Organisation Of The Islamic Conference | Organization of the Islamic Conference (OIC) | Org. Islamic Conference | Organization of the Islamic Conference (OIC) | Organization of the Islamic Conference | Org. of the Islamic Conference | OCI | Organization of the Islamic Conference | Organisation de la coopÃ©ration islamique | Ù…Ù†Ø¸Ù…Ø© Ø§Ù„ØªØ¹Ø§ÙˆÙ† Ø§Ù„Ø¥Ø³Ù„Ø§Ù…ÙŠ |  l'Organisations de la CoopÃ©ration Islamique | l'OCC | the Organization of the Islamic Conference | Organisation Islamic Cooperation,"Organisation of Islamic Cooperation (OIC) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as Organisation Of Islamic Cooperation || Organization Of Islamic Cooperation || Organization Of The Islamic Conference || OIC || Organisation Of The Islamic Conference",https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5148,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,18,CON_18,Bahrain,,Bahrain,BAH,BAH,CON,Country/State,Country/State,Bahrain,BHR,48.0,692.0,BAH,BAH,692.0,Asia,126.0,Government of Bahrain,Government of Bahrain (1999-),Government of Bahrain (1999-),Bahrain | BAHRAIN | Bahrain | Bahrain Chamber Commerce Industry | Kingdom Bahrain,Bahrain is a Country/State in Asia. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5147,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,255,CON_255,Algeria,,Algeria,ALG,ALG,CON,Country/State,Country/State,Algeria,DZA,12.0,615.0,ALG,ALG,615.0,Africa,109.0,Government of Algeria,Government of Algeria (2019-),Government of Algeria (1999-2019) | Government of Algeria (2019-),Algeria | ALGERIA | People's Democratic Republic Algeria | People's Democratic Republic Algeria  ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¢ | People's Democratic Republic Algeria :  ( Signed ) Ramtane Lamamra | People's Democratic Republic of Algeria | Democratic and Popular Republic of Algeria | RÃƒÂ©publique AlgÃƒÂ©rinne DÃƒÂ©mocratique et Populaire | People Ã¢â‚¬â„¢s Democratic Republic Algeria | Popular Republic Algeria | People Ã¢â‚¬â„¢s Democratic Republic Algeria | People Ã¢â‚¬â„¢s Democratic Republic Algeria  Ã¢â‚¬Â¢ | People Ã¢â‚¬â„¢s Democratic Republic Algeria :  ( Signed ) Ramtane Lamamra,Algeria is a Country/State in Africa. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5146,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,590,CON_590,Tunisia,,Tunisia,TUN,TUN,CON,Country/State,Country/State,Tunisia,TUN,788.0,616.0,TUN,TUN,616.0,Africa,110.0,Government of Tunisia,Government of Tunisia (2019-),Government of Tunisia (2011-2014) | Government of Tunisia (2014-2019) | Government of Tunisia (2019-),Tunisia | TUNISIA | Republic Tunisia,Tunisia is a Country/State in Africa. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5145,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,20,CON_20,China,,China,CHN,CHN,CON,Country/State,Country/State,China,CHN,156.0,710.0,CHN,CHN,710.0,Asia,135.0,Government of China,Government of China (2012-),Government of China (2012-) | Government of China (2017-) Hong Kong Special Administrative Region | Government of China (2019-) Macau Special Administrative Region,China | CHINA | China | People's Republic China | People's Republic China  Plenipotentiary | People Republic China | China | Ministers Foreign Affairs China | People Ã¢â‚¬â„¢s Republic China | Peoples Republic China | People Ã¢â‚¬â„¢s Republic China  Plenipotentiary,China is a Country/State in Asia. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5144,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5143,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5149,1243,"Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China","Implementation, 23 November 2004","Final Communiqué of International Ministerial Meeting of the Neighboring Countries of Iraq, The G8 and China (23 November 2004)",59,Iraq peace process - second Iraq war,Iraq,Mixed,Implementation,2004-11-23,2004,11,23,November,party,12,CON_12,Malaysia,,Malaysia,MAL,MAL,CON,Country/State,Country/State,Malaysia,MYS,458.0,820.0,MAL,MAL,820.0,Asia,152.0,Government of Malaysia,Government of Malaysia (2021-),Government of Malaysia (2020-2021) | Government of Malaysia (2021-),Malaysia | MALAYSIA | Malaysian Government,Malaysia is a Country/State in Asia. ,https://www.peaceagreements.org/view/1243,https://www.peaceagreements.org/viewmasterdocument/1243,"<a href=""https://www.peaceagreements.org/view/1243"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1243"" target=""_blank"">View agreement PDF</a>"
5170,1250,Northern Ireland: Ground Rules for Substantive All-Party Negotiations,"Pre-negotiation, 15 March 1996",Northern Ireland: Ground Rules for Substantive All-Party Negotiations (15 March 1996),62,Northern Ireland peace process,Ireland/United Kingdom/Northern Ireland,Intrastate,Pre-negotiation,1996-03-15,1996,3,15,March,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1250,https://www.peaceagreements.org/viewmasterdocument/1250,"<a href=""https://www.peaceagreements.org/view/1250"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1250"" target=""_blank"">View agreement PDF</a>"
5171,1250,Northern Ireland: Ground Rules for Substantive All-Party Negotiations,"Pre-negotiation, 15 March 1996",Northern Ireland: Ground Rules for Substantive All-Party Negotiations (15 March 1996),62,Northern Ireland peace process,Ireland/United Kingdom/Northern Ireland,Intrastate,Pre-negotiation,1996-03-15,1996,3,15,March,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1250,https://www.peaceagreements.org/viewmasterdocument/1250,"<a href=""https://www.peaceagreements.org/view/1250"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1250"" target=""_blank"">View agreement PDF</a>"
5172,1251,Joint Statement by the British and Irish Governments and Propositions on Heads of Agreement (Lancaster House),"Pre-negotiation, 12 January 1998",Joint Statement by the British and Irish Governments and Propositions on Heads of Agreement (Lancaster House) (12 January 1998),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1998-01-12,1998,1,12,January,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1251,https://www.peaceagreements.org/viewmasterdocument/1251,"<a href=""https://www.peaceagreements.org/view/1251"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1251"" target=""_blank"">View agreement PDF</a>"
5173,1251,Joint Statement by the British and Irish Governments and Propositions on Heads of Agreement (Lancaster House),"Pre-negotiation, 12 January 1998",Joint Statement by the British and Irish Governments and Propositions on Heads of Agreement (Lancaster House) (12 January 1998),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1998-01-12,1998,1,12,January,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1251,https://www.peaceagreements.org/viewmasterdocument/1251,"<a href=""https://www.peaceagreements.org/view/1251"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1251"" target=""_blank"">View agreement PDF</a>"
5174,1253,Rules of Procedure,"Pre-negotiation, 29 July 1996",Rules of Procedure (29 July 1996),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1996-07-29,1996,7,29,July,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1253,https://www.peaceagreements.org/viewmasterdocument/1253,"<a href=""https://www.peaceagreements.org/view/1253"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1253"" target=""_blank"">View agreement PDF</a>"
5175,1253,Rules of Procedure,"Pre-negotiation, 29 July 1996",Rules of Procedure (29 July 1996),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1996-07-29,1996,7,29,July,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1253,https://www.peaceagreements.org/viewmasterdocument/1253,"<a href=""https://www.peaceagreements.org/view/1253"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1253"" target=""_blank"">View agreement PDF</a>"
5200,1259,Joint Communique,"Pre-negotiation, 28 November 1995",Joint Communique (28 November 1995),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1995-11-28,1995,11,28,November,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1259,https://www.peaceagreements.org/viewmasterdocument/1259,"<a href=""https://www.peaceagreements.org/view/1259"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1259"" target=""_blank"">View agreement PDF</a>"
5201,1259,Joint Communique,"Pre-negotiation, 28 November 1995",Joint Communique (28 November 1995),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Pre-negotiation,1995-11-28,1995,11,28,November,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1259,https://www.peaceagreements.org/viewmasterdocument/1259,"<a href=""https://www.peaceagreements.org/view/1259"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1259"" target=""_blank"">View agreement PDF</a>"
5232,1267,Joint Statement by Tony Blair and Bertie Ahern (Saturday afternoon statement),"Implementation, 6 May 2000",Joint Statement by Tony Blair and Bertie Ahern (Saturday afternoon statement) (6 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-06,2000,5,6,May,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1267,https://www.peaceagreements.org/viewmasterdocument/1267,"<a href=""https://www.peaceagreements.org/view/1267"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1267"" target=""_blank"">View agreement PDF</a>"
5233,1267,Joint Statement by Tony Blair and Bertie Ahern (Saturday afternoon statement),"Implementation, 6 May 2000",Joint Statement by Tony Blair and Bertie Ahern (Saturday afternoon statement) (6 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-06,2000,5,6,May,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1267,https://www.peaceagreements.org/viewmasterdocument/1267,"<a href=""https://www.peaceagreements.org/view/1267"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1267"" target=""_blank"">View agreement PDF</a>"
5234,1268,Joint Statement by the British and Irish Governments (Friday evening statement),"Implementation, 5 May 2000",Joint Statement by the British and Irish Governments (Friday evening statement) (5 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-05,2000,5,5,May,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1268,https://www.peaceagreements.org/viewmasterdocument/1268,"<a href=""https://www.peaceagreements.org/view/1268"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1268"" target=""_blank"">View agreement PDF</a>"
5235,1268,Joint Statement by the British and Irish Governments (Friday evening statement),"Implementation, 5 May 2000",Joint Statement by the British and Irish Governments (Friday evening statement) (5 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-05,2000,5,5,May,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1268,https://www.peaceagreements.org/viewmasterdocument/1268,"<a href=""https://www.peaceagreements.org/view/1268"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1268"" target=""_blank"">View agreement PDF</a>"
5236,1269,Letter from British and Irish governments to the political parties in Northern Ireland (Saturday morning),"Implementation, 6 May 2000",Letter from British and Irish governments to the political parties in Northern Ireland (Saturday morning) (6 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-06,2000,5,6,May,party,169,CON_169,Ireland,,Ireland,IRE,IRE,CON,Country/State,Country/State,Ireland,IRL,372.0,205.0,IRE,IRE,205.0,Europe,29.0,Government of Ireland,Government of Ireland (2017-2020),Government of Ireland (2017-2020),Ireland | IRELAND | Ireland | Republic of Ireland | Republic Ireland | Ireland | Irish Government | Irish Governments | Republic Ireland Government | Taoiseach,Ireland is a Country/State in Europe. ,https://www.peaceagreements.org/view/1269,https://www.peaceagreements.org/viewmasterdocument/1269,"<a href=""https://www.peaceagreements.org/view/1269"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1269"" target=""_blank"">View agreement PDF</a>"
5237,1269,Letter from British and Irish governments to the political parties in Northern Ireland (Saturday morning),"Implementation, 6 May 2000",Letter from British and Irish governments to the political parties in Northern Ireland (Saturday morning) (6 May 2000),62,Northern Ireland peace process,Ireland/United Kingdom/(Northern Ireland),Mixed,Implementation,2000-05-06,2000,5,6,May,party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/1269,https://www.peaceagreements.org/viewmasterdocument/1269,"<a href=""https://www.peaceagreements.org/view/1269"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1269"" target=""_blank"">View agreement PDF</a>"
5393,1332,Statement of the Five Permanent Members of the Security Council of the United Nations on Cambodia Incorporating the Framework for a Comprehensive Political Settlement of the Cambodia Conflict,"Pre-negotiation, 28 August 1990",Statement of the Five Permanent Members of the Security Council of the United Nations on Cambodia Incorporating the Framework for a Comprehensive Political Settlement of the Cambodia Conflict (28 August 1990),17,Cambodian peace process,Cambodia,Mixed,Pre-negotiation,1990-08-28,1990,8,28,August,party,7,CON_7,France,,France,FRN,FRN,CON,Country/State,Country/State,France,FRA,250.0,220.0,FRN,FRN,220.0,Europe,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,France | FRANCE | France | FRANCE | French Republic | French Republic Mr | French Republic : | French Republic Representative | Permanent Representatives France | Republic France | Republic of France | French Republic | French Republic  Mr | French Republic,France is a Country/State in Europe. ,https://www.peaceagreements.org/view/1332,https://www.peaceagreements.org/viewmasterdocument/1332,"<a href=""https://www.peaceagreements.org/view/1332"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1332"" target=""_blank"">View agreement PDF</a>"
5394,1332,Statement of the Five Permanent Members of the Security Council of the United Nations on Cambodia Incorporating the Framework for a Comprehensive Political Settlement of the Cambodia Conflict,"Pre-negotiation, 28 August 1990",Statement of the Five Permanent Members of the Security Council of the United Nations on Cambodia Incorporating the Framework for a Comprehensive Political Settlement of the Cambodia Conflict (28 August 1990),17,Cambodian peace process,Cambodia,Mixed,Pre-negotiation,1990-08-28,1990,8,28,August,party,20,CON_20,China,,China,CHN,CHN,CON,Country/State,Country/State,China,CHN,156.0,710.0,CHN,CHN,710.0,Asia,135.0,Government of China,Government of China (2012-),Government of China (2012-) | Government of China (2017-) Hong Kong Special Administrative Region | Government of China (2019-) Macau Special Administrative Region,China | CHINA | China | People's Republic China | People's Republic China  Plenipotentiary | People Republic China | China | Ministers Foreign Affairs China | People Ã¢â‚¬â„¢s Republic China | Peoples Republic China | People Ã¢â‚¬â„¢s Republic China  Plenipotentiary,China is a Country/State in Asia. ,https://www.peaceagreements.org/view/1332,https://www.peaceagreements.org/viewmasterdocument/1332,"<a href=""https://www.peaceagreements.org/view/1332"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/1332"" target=""_blank"">View agreement PDF</a>"
